Split Seed,N_estimators,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,10,11,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,12,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,13,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,14,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,15,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,16,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,17,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,18,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,19,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,10,20,0.9199999999999999,0.8898809523809523,0.8898809523809523,0.8898809523809523
42,50,2,0.9066666666666666,0.8763062917474682,0.8787698412698413,0.8755952380952381
42,50,3,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,50,4,0.9733333333333334,0.9583333333333333,0.9583333333333333,0.9583333333333333
42,50,5,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,50,6,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,50,7,0.9199999999999999,0.8897586726998492,0.8930555555555555,0.8898809523809523
42,50,8,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,50,9,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,50,10,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,11,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,12,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,13,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,14,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,15,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,16,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,17,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,18,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,19,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,50,20,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,2,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,100,3,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,100,4,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,100,5,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,100,6,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,100,7,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,100,8,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,100,9,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,100,10,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,11,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,12,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,13,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,14,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,15,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,16,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,17,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,18,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,19,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,100,20,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,2,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,150,3,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,150,4,0.9466666666666667,0.9166666666666666,0.9166666666666666,0.9166666666666666
42,150,5,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,150,6,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,150,7,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,150,8,0.9333333333333332,0.9033333333333333,0.9041666666666666,0.9041666666666666
42,150,9,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,10,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,11,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,12,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,13,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,14,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,15,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,16,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,17,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,18,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,19,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,150,20,0.9466666666666667,0.9263664596273291,0.9208333333333332,0.9375
42,1000,2,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,1000,3,0.9333333333333333,0.9030920060331825,0.9055555555555556,0.9023809523809524
42,1000,4,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,5,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,6,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,7,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,8,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,9,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,10,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,11,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,12,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
42,1000,13,0.9600000000000002,0.9396997929606623,0.9333333333333332,0.95
