Split Seed,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,2,0.8933333333333333,0.8673809523809524,0.9026515151515152,0.8625
42,3,0.9199999999999999,0.9102553485162181,0.9157467532467531,0.9258333333333333
42,4,0.9333333333333333,0.9162918660287082,0.9191666666666667,0.9191666666666667
42,5,0.9066666666666666,0.8867936507936509,0.918444055944056,0.8730555555555556
42,6,0.9333333333333332,0.9172222222222223,0.9180555555555555,0.9180555555555555
42,7,0.9600000000000002,0.9460000000000001,0.9741258741258741,0.9333333333333332
42,8,0.8666666666666666,0.8448053846738057,0.8659415584415584,0.8448809523809524
42,9,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,10,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,11,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,12,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,13,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,14,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,15,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,16,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,17,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,18,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,19,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
42,20,0.8800000000000001,0.8604513176881599,0.8741233766233766,0.8615476190476192
