Split Seed,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,2,0.9333333333333332,0.9075476190476192,0.9238553113553113,0.8982142857142857
42,3,0.9466666666666667,0.921,0.9381410256410255,0.9125
42,4,0.9466666666666667,0.9263664596273292,0.9208333333333332,0.9375
42,5,0.9466666666666667,0.9263664596273292,0.9208333333333332,0.9375
42,6,0.9333333333333333,0.9150010969422734,0.9286965811965813,0.9232142857142858
42,7,0.9199999999999999,0.9007979797979798,0.9120299145299147,0.9097222222222223
42,8,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,9,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,10,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,11,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,12,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,13,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,14,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,15,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,16,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,17,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,18,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,19,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
42,20,0.9199999999999999,0.8973344302756068,0.8915476190476191,0.9180555555555555
