Split Seed,N_estimators,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,150,14,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,15,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,16,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,17,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,18,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,19,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,150,20,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,2,0.8666666666666666,0.6931723204331901,0.7924725274725275,0.7268315018315018
42,1000,3,0.8666666666666666,0.6931723204331901,0.7924725274725275,0.7268315018315018
42,1000,4,0.8666666666666666,0.6931723204331901,0.7924725274725275,0.7268315018315018
42,1000,5,0.8666666666666666,0.6931723204331901,0.7924725274725275,0.7268315018315018
42,1000,6,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,7,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,8,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,9,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,10,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,11,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,12,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,13,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,14,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,15,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,16,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,17,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,18,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,19,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
42,1000,20,0.8533333333333333,0.6777149517149518,0.7774725274725276,0.7184981684981686
