Split Seed,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,2,0.9199999999999999,0.9176190476190478,0.9360317460317461,0.9238095238095239
42,3,0.9066666666666666,0.9041510341510343,0.924920634920635,0.9104761904761904
42,4,0.8933333333333333,0.8911307211307211,0.9019047619047619,0.8993650793650794
42,5,0.8933333333333333,0.8919410219410219,0.9003174603174603,0.8993650793650794
42,6,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,7,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,8,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,9,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,10,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,11,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,12,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,13,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,14,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,15,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,16,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,17,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,18,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,19,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
42,20,0.9066666666666668,0.9023195323195322,0.9114285714285714,0.9104761904761904
