Split Seed,N_estimators,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,10,2,0.9333333333333333,0.9340511409242058,0.9375925925925926,0.9422222222222221
42,10,3,0.9333333333333333,0.9383164983164983,0.945,0.9377777777777776
42,10,4,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,5,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,6,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,7,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,8,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,9,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,10,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,11,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,12,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,13,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,14,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,15,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,16,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,17,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,18,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,19,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,10,20,0.9199999999999999,0.9226288526288526,0.9320634920634921,0.9320634920634919
42,50,2,0.9466666666666667,0.9427635327635328,0.9400000000000001,0.9592857142857143
42,50,3,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,4,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,5,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,6,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,7,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,8,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,9,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,10,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,11,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,12,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,13,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,14,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,15,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,16,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,17,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,18,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,19,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,50,20,0.96,0.9544444444444444,0.9511111111111111,0.9726190476190476
42,100,2,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,3,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,4,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,100,5,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,6,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,7,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,8,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,9,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,10,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,11,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,12,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,13,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,14,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,15,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,16,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,17,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,18,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,19,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,100,20,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,2,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,3,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,4,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,5,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,6,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,7,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,8,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,9,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,10,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,11,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,12,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,13,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,14,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,15,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,16,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,17,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,18,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,19,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,150,20,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,1000,2,0.9866666666666667,0.9853479853479854,0.9833333333333332,0.9904761904761905
42,1000,3,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,4,0.9866666666666667,0.9853479853479854,0.9833333333333332,0.9904761904761905
42,1000,5,0.9866666666666667,0.9853479853479854,0.9833333333333332,0.9904761904761905
42,1000,6,0.9866666666666667,0.9853479853479854,0.9833333333333332,0.9904761904761905
42,1000,7,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,8,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,9,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,10,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,11,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,12,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,13,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,14,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,15,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,16,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,17,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,18,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,19,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
42,1000,20,0.9733333333333334,0.9735449735449736,0.9738095238095237,0.9771428571428572
