Split Seed,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,2,0.8,0.6192254412254413,0.6521228771228772,0.607892107892108
42,3,0.7866666666666667,0.6049914867740955,0.6175074925074926,0.5988011988011989
42,4,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,5,0.76,0.5838237849107415,0.5897102897102898,0.5821345321345321
42,6,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,7,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,8,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,9,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,10,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,11,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,12,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,13,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,14,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,15,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,16,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,17,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,18,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,19,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
42,20,0.7466666666666667,0.5747187595013683,0.582892107892108,0.5738011988011988
