Split Seed,Shuffle Seed,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,4,20,0.8,0.6802503052503053,0.7117748917748917,0.7950915750915751
42,5,2,0.8266666666666668,0.7007404045230132,0.7002564102564103,0.7371794871794871
42,5,3,0.8400000000000001,0.7213956751782838,0.7508058608058608,0.7448717948717948
42,5,4,0.8133333333333335,0.7025320910973084,0.6979487179487179,0.7717948717948717
42,5,5,0.8133333333333335,0.6864327122153208,0.6829487179487179,0.7294871794871793
42,5,6,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,7,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,8,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,9,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,10,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,11,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,12,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,13,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,14,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,15,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,16,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,17,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,18,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,19,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,5,20,0.8266666666666668,0.7167660455486542,0.7079487179487179,0.7794871794871794
42,6,2,0.8666666666666668,0.6687407407407407,0.7931868131868132,0.6673076923076924
42,6,3,0.8533333333333333,0.6644672364672364,0.6917582417582417,0.6589743589743591
42,6,4,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,5,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,6,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,7,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,8,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,9,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,10,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,11,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,12,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,13,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,14,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,15,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,16,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,17,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,18,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,19,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,6,20,0.8400000000000001,0.6438119658119658,0.6412087912087913,0.6512820512820514
42,7,2,0.8133333333333332,0.719133089133089,0.7834415584415584,0.7183982683982684
42,7,3,0.8666666666666668,0.7939341360393992,0.833008658008658,0.8417748917748918
42,7,4,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,5,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,6,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,7,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,8,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,9,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,10,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,11,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,12,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,13,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,14,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,15,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,16,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,17,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,18,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,19,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,7,20,0.8800000000000001,0.8276264437317069,0.8396020646020645,0.8751082251082252
42,8,2,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,3,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,4,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,5,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,6,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,7,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,8,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,9,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,10,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,11,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,12,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,13,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,14,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,15,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,16,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,17,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,18,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,19,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,8,20,0.8666666666666668,0.665962814962815,0.9105977355977357,0.6659090909090908
42,9,2,0.8266666666666665,0.7275727026596591,0.7324592074592075,0.7862387612387612
42,9,3,0.8,0.7019316770186336,0.7191258741258741,0.7719530469530469
42,9,4,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,5,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,6,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,7,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,8,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,9,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,10,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,11,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,12,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,13,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,14,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,15,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,16,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,17,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,18,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,19,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,9,20,0.8266666666666668,0.7230993788819877,0.733974358974359,0.7874292374292374
42,10,2,0.8400000000000001,0.6922450142450142,0.7721611721611723,0.6673076923076924
42,10,3,0.8533333333333333,0.7259373219373219,0.7965201465201466,0.7173076923076923
42,10,4,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,5,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,6,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,7,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,8,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,9,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,10,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,11,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,12,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,13,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,14,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,15,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,16,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,17,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,18,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,19,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,10,20,0.8400000000000001,0.7082706552706552,0.77985347985348,0.7096153846153846
42,11,2,0.8266666666666665,0.7563173541434411,0.7444444444444445,0.8028860028860029
42,11,3,0.8133333333333332,0.7323173541434411,0.711111111111111,0.7951936951936952
42,11,4,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,5,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,6,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,7,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,8,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,9,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,10,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,11,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,12,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,13,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,14,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,15,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,16,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,17,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,18,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,19,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,11,20,0.8,0.7146506874767744,0.6944444444444444,0.7875013875013875
42,12,2,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,3,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,4,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,5,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,6,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,7,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,8,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,9,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,10,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,11,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,12,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,13,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,14,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,15,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,16,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,17,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,18,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,19,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,12,20,0.8533333333333335,0.7312706552706553,0.7813553113553114,0.7397802197802197
42,13,2,0.8133333333333332,0.5508159381847538,0.6877156177156177,0.6448717948717949
42,13,3,0.8,0.5453811555760582,0.6858974358974359,0.6371794871794872
42,13,4,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,5,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,6,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,7,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,8,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,9,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,10,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,11,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,12,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,13,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,14,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,15,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,16,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,17,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,18,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,19,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,13,20,0.7733333333333333,0.5273788819875775,0.6685897435897437,0.6228205128205129
42,14,2,0.8400000000000001,0.6998945096771183,0.7242857142857143,0.7420995670995671
42,14,3,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,4,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,5,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,6,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,7,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,8,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,9,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,10,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,11,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,12,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,13,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,14,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,15,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,16,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,17,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,18,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,19,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,14,20,0.8266666666666668,0.6843443931270019,0.6875457875457875,0.7087662337662338
42,15,2,0.8266666666666668,0.6481244267975901,0.8553296703296704,0.7116666666666667
42,15,3,0.8,0.5955610481472551,0.7077272727272728,0.6877272727272727
42,15,4,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,5,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,6,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,7,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,8,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,9,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,10,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,11,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,12,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,13,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,14,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,15,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,16,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,17,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,18,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,19,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,15,20,0.8400000000000001,0.6334095329957398,0.7784731934731935,0.7142424242424242
42,16,2,0.8533333333333333,0.5941236304924461,0.8969230769230769,0.6323076923076923
42,16,3,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,4,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,5,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,6,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,7,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,8,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,9,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,10,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,11,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,12,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,13,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,14,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,15,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,16,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,17,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,18,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,19,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,16,20,0.8533333333333333,0.6261749125437281,0.8505128205128205,0.6482167832167832
42,17,2,0.8,0.5458215654077723,0.6416849816849817,0.5584415584415584
42,17,3,0.8400000000000001,0.6234490828178985,0.7361655011655012,0.6175324675324675
42,17,4,0.8400000000000001,0.6234490828178985,0.7361655011655012,0.6175324675324675
42,17,5,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,6,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,7,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,8,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,9,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,10,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,11,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,12,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,13,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,14,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,15,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,16,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,17,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,18,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,19,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,17,20,0.8266666666666665,0.6111678857540926,0.717983682983683,0.6084415584415584
42,18,2,0.7733333333333333,0.6225579975579976,0.6394505494505495,0.6597985347985349
42,18,3,0.72,0.5684490630142804,0.5821428571428571,0.6283882783882785
42,18,4,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,5,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,6,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,7,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,8,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,9,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,10,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,11,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,12,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,13,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,14,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,15,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
42,18,16,0.7466666666666667,0.5896167648776345,0.5971428571428572,0.6437728937728938
