Split Seed,N_estimators,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,50,17,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,50,18,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,50,19,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,50,20,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,2,0.9066666666666666,0.8778109040717738,0.9285042735042737,0.8519841269841268
42,100,3,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,100,4,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,100,5,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,100,6,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,100,7,0.9066666666666668,0.8851582586211743,0.9145299145299145,0.8857142857142858
42,100,8,0.8800000000000001,0.8561294613315074,0.882105672105672,0.8655122655122656
42,100,9,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,10,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,11,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,12,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,13,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,14,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,15,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,16,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,17,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,18,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,19,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,100,20,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,2,0.9199999999999999,0.9018109040717736,0.9361965811965813,0.8853174603174605
42,150,3,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,150,4,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,150,5,0.9200000000000002,0.9037917989938451,0.9395299145299145,0.894047619047619
42,150,6,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,150,7,0.9066666666666668,0.8851582586211743,0.9145299145299145,0.8857142857142858
42,150,8,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,9,0.9066666666666668,0.8851582586211743,0.9145299145299145,0.8857142857142858
42,150,10,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,11,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,12,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,13,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,14,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,15,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,16,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,17,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,18,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,19,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,150,20,0.8933333333333333,0.8715868300497457,0.9078632478632478,0.8746031746031747
42,1000,2,0.9333333333333333,0.9160140212160673,0.9450854700854702,0.8996031746031747
42,1000,3,0.9333333333333333,0.9170060847081307,0.9478632478632478,0.9051587301587303
42,1000,4,0.9333333333333333,0.9224253393665158,0.9478632478632478,0.919047619047619
42,1000,5,0.9333333333333333,0.9224253393665158,0.9478632478632478,0.919047619047619
42,1000,6,0.9333333333333333,0.9224253393665158,0.9478632478632478,0.919047619047619
42,1000,7,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,8,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,9,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,10,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,11,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,12,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,13,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,14,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,15,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,16,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,17,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,18,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,19,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
42,1000,20,0.9200000000000002,0.9037917989938451,0.9228632478632479,0.9107142857142858
