Split Seed,N_estimators,Depth of Tree,Mean Accuracy,Mean F1 Score,Mean Precision,Mean Recall
42,10,2,0.9600000000000002,0.9407407407407409,0.9472222222222222,0.9511111111111109
42,10,3,0.9733333333333334,0.9657912457912458,0.9666666666666668,0.9733333333333333
42,10,4,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,5,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,6,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,7,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,8,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,9,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,10,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,11,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,12,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,13,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,14,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,15,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,16,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,17,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,18,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,19,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,10,20,0.9333333333333333,0.9263325563325562,0.9288888888888888,0.9409523809523808
42,50,2,0.96,0.9605413105413106,0.9622222222222223,0.9676190476190477
42,50,3,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,4,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,5,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,6,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,7,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,8,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,9,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,10,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,11,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,12,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,13,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,14,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,15,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
42,50,16,0.9733333333333334,0.9722222222222221,0.9733333333333334,0.980952380952381
